Timestamp,Reactor_Temperature,Regenerator_Temperature,Reactor_Pressure,Feed_Flow_Rate,Catalyst_to_Oil_Ratio,Catalyst_Activity,Air_Flow_Rate,Fractionator_Top_Temp,Fractionator_Bottom_Temp,Feedstock_Quality_Index,Setpoint_Reactor_Temp,Setpoint_Regenerator_Temp,PID_Kp,PID_Ki,PID_Kd,Fuzzy_Adjustment_Factor,Product_Yield,Conversion_Rate,Energy_Consumption,Emissions_NOx,Emissions_SOx,Control_Stability_Index,Reward_Score,Feed_Change_Event,Catalyst_Replacement,External_Disturbance_Type
2025-01-02 03:05:00,492.44,742.21,173.74,100.44,5.83,73.12,69327.96,188.98,332.45,0.86,514.45,702.81,0.85,0.44,0.08,1.07,56.99,72.62,165.76,59.38,23.05,0.98,0.378,0,0,None
2025-01-02 03:10:00,497.38,691.17,249.06,115.78,7.23,77.45,76278.79,183.15,302.77,0.72,516.48,685.04,1.22,0.02,0.06,1.08,46.54,88.2,163.81,139.33,40.69,0.97,0.396,0,0,None
2025-01-02 03:15:00,521.26,737.37,203.83,59.64,6.02,85.8,57465.38,185.92,335.6,0.74,537.81,709.76,1.58,0.48,0.05,0.98,47.95,89.33,148.84,103.58,35.77,0.84,0.374,0,0,None
2025-01-02 03:20:00,547.12,746.69,230.1,70.25,5.78,96.87,77439.08,162.05,356.67,0.73,514.12,719.78,0.32,0.31,0.02,0.86,46.9,87.93,104.6,91.22,38.82,0.98,0.39,0,0,None
2025-01-02 03:25:00,552.26,713.34,228.6,91.8,6.85,96.26,73196.15,155.55,339.62,0.95,505.48,703.61,1.41,0.42,0.03,0.81,43.82,78.23,198.0,99.18,46.9,0.86,0.399,0,0,None
2025-01-02 03:30:00,494.77,733.08,201.68,50.41,6.99,80.3,69203.74,188.4,335.2,0.99,535.27,705.17,0.53,0.44,0.05,0.8,48.82,83.76,180.65,70.69,12.71,0.91,0.414,0,0,None
2025-01-02 03:35:00,525.26,655.03,234.33,92.74,4.52,71.22,52856.7,195.67,337.43,0.88,526.71,687.25,1.98,0.04,0.1,1.06,58.49,89.3,136.33,62.25,38.87,0.91,0.407,0,0,None
2025-01-02 03:40:00,481.08,651.39,222.83,105.42,7.38,60.58,63185.98,161.94,338.48,0.67,517.42,716.19,0.74,0.45,0.08,0.85,58.13,70.16,185.69,131.75,45.96,1.0,0.342,0,0,None
2025-01-02 03:45:00,488.53,711.42,198.29,93.93,6.96,64.46,71785.12,158.83,314.59,0.99,500.25,703.65,0.45,0.34,0.03,0.88,44.81,81.44,106.69,133.01,11.54,0.84,0.345,0,0,None
2025-01-02 03:50:00,539.23,740.9,213.97,62.34,7.83,63.83,71600.2,176.93,355.55,0.86,501.11,704.39,1.44,0.36,0.1,0.82,40.57,70.82,172.85,106.42,44.94,0.9,0.397,0,0,AirFlowFluctuation
2025-01-02 03:55:00,486.86,743.75,243.88,52.31,6.82,61.84,76801.73,158.91,318.66,0.9,536.86,692.97,1.28,0.21,0.05,0.88,51.11,84.42,176.37,112.24,52.31,0.81,0.284,0,0,None
2025-01-02 04:00:00,513.41,684.49,157.17,86.16,6.47,73.76,66783.54,170.52,320.3,0.65,527.03,695.11,0.52,0.11,0.05,1.16,41.04,72.58,143.5,143.71,35.08,0.86,0.404,0,0,None
2025-01-02 04:05:00,542.18,696.47,150.39,92.24,6.36,62.63,51567.11,153.04,318.15,0.96,532.04,699.46,0.35,0.47,0.05,1.18,55.39,71.36,187.48,130.58,26.51,0.84,0.402,0,0,None
2025-01-02 04:10:00,554.64,747.36,194.11,72.66,7.01,70.1,67138.55,156.97,303.6,0.98,528.22,695.8,0.65,0.18,0.0,1.18,45.31,86.95,145.21,86.38,18.72,0.99,0.386,0,0,None
2025-01-02 04:15:00,487.67,712.36,188.95,53.41,7.76,73.46,61815.63,171.9,327.83,0.95,514.48,711.43,1.66,0.35,0.05,1.03,52.33,86.33,157.3,133.78,10.11,0.85,0.374,0,0,None
2025-01-02 04:20:00,523.03,673.1,224.39,77.01,5.8,78.24,67312.2,183.77,347.7,0.96,531.77,685.76,1.97,0.09,0.07,1.07,55.04,86.08,187.25,103.46,36.6,0.87,0.347,0,1,None
2025-01-02 04:25:00,505.21,682.37,169.17,88.68,7.71,62.05,69956.9,150.39,322.27,0.73,502.09,701.09,0.95,0.39,0.01,0.86,47.93,84.2,116.98,79.55,28.4,0.9,0.402,0,0,None
2025-01-02 04:30:00,482.24,716.41,226.64,105.56,4.65,80.1,67811.54,155.23,336.67,0.79,520.1,692.14,0.58,0.08,0.04,1.03,56.58,79.03,159.56,112.44,48.84,0.92,0.388,0,0,AirFlowFluctuation
2025-01-02 04:35:00,534.31,719.83,174.53,77.48,5.16,88.13,72523.38,159.68,318.75,0.87,505.83,708.65,1.75,0.25,0.02,0.97,42.38,84.7,181.21,141.46,11.86,0.97,0.414,0,0,None
2025-01-02 04:40:00,555.13,676.66,154.73,99.19,4.99,69.08,64952.99,164.12,318.12,0.77,508.91,681.92,1.01,0.26,0.06,0.83,52.73,81.77,152.68,106.61,32.91,0.86,0.442,0,0,None
2025-01-02 04:45:00,483.77,659.96,178.34,95.36,6.11,84.58,50963.55,186.71,352.34,0.82,537.84,713.06,1.2,0.38,0.09,0.95,52.88,89.2,139.79,83.57,52.46,0.94,0.408,0,0,None
2025-01-02 04:50:00,488.82,721.85,154.07,58.5,4.43,90.63,76785.58,184.03,313.17,0.61,514.26,682.62,0.95,0.4,0.07,1.0,42.7,72.57,125.14,107.19,26.02,0.9,0.436,0,0,None
2025-01-02 04:55:00,552.14,716.78,181.82,77.05,7.76,92.0,63549.3,160.82,345.57,0.8,539.84,700.01,1.5,0.24,0.0,1.13,55.58,76.6,138.66,90.13,38.88,0.88,0.398,0,0,None
2025-01-02 05:00:00,519.6,720.94,161.93,98.71,5.24,68.18,64326.12,160.69,314.27,0.75,507.89,693.89,0.78,0.48,0.06,1.03,52.17,72.06,187.02,145.3,15.8,0.89,0.357,0,0,AirFlowFluctuation
2025-01-02 05:05:00,543.73,741.05,234.3,54.05,4.09,84.97,58898.84,160.93,337.79,0.9,516.6,719.81,1.72,0.36,0.09,0.99,45.52,80.72,191.37,59.42,45.78,0.95,0.462,0,0,None
2025-01-02 05:10:00,519.98,734.8,196.6,102.42,5.11,93.27,64548.47,196.89,313.34,0.88,539.52,690.12,0.25,0.22,0.07,0.93,40.05,72.45,100.27,136.61,27.38,0.97,0.427,0,0,None
2025-01-02 05:15:00,536.56,745.5,202.62,84.98,6.45,93.21,66295.2,168.74,346.59,0.94,532.25,696.9,0.8,0.42,0.03,0.84,44.01,78.2,102.79,50.41,24.98,0.99,0.336,0,0,None
2025-01-02 05:20:00,557.52,705.01,215.83,95.69,7.88,95.7,72412.66,175.65,304.76,0.64,533.22,694.8,1.05,0.34,0.03,0.99,52.6,81.91,171.33,84.15,54.68,0.97,0.476,0,0,None
2025-01-02 05:25:00,548.95,672.05,191.77,50.2,4.66,74.29,72583.7,189.88,305.3,0.8,527.08,697.29,0.76,0.17,0.01,1.07,46.19,79.18,121.7,111.08,51.03,0.82,0.33,0,0,None
2025-01-02 05:30:00,524.61,684.7,198.66,54.55,7.65,90.47,79758.96,161.12,325.03,0.75,532.69,707.4,1.15,0.13,0.04,1.15,52.42,85.94,179.61,109.95,46.25,0.84,0.354,0,0,None
2025-01-02 05:35:00,536.4,674.49,227.02,50.16,4.46,73.61,52470.97,178.68,322.4,0.73,531.33,710.58,0.84,0.31,0.1,1.02,53.64,78.88,114.79,53.63,16.35,0.84,0.404,1,0,None
2025-01-02 05:40:00,506.16,708.56,232.03,90.34,7.34,60.08,78385.55,196.94,311.25,0.71,527.62,680.21,1.0,0.29,0.03,0.9,46.66,80.52,190.34,119.05,13.27,0.88,0.303,0,0,None
2025-01-02 05:45:00,502.25,686.17,200.79,83.25,7.68,66.93,63430.49,167.92,310.78,0.85,520.43,701.38,0.55,0.23,0.07,1.1,49.14,78.8,124.9,86.78,26.44,0.92,0.41,0,0,None
2025-01-02 05:50:00,531.82,663.85,196.47,97.38,7.6,87.4,60580.69,150.73,356.58,0.74,514.72,697.95,0.57,0.14,0.06,0.86,59.44,72.17,182.76,79.0,12.11,0.84,0.309,0,0,None
2025-01-02 05:55:00,542.89,665.54,213.61,114.41,5.42,81.42,70422.36,166.79,308.72,0.93,529.17,710.8,0.47,0.38,0.03,0.82,54.61,80.35,192.42,149.74,48.6,0.91,0.288,0,0,PowerDip
2025-01-02 06:00:00,483.52,666.76,197.95,112.96,4.57,85.35,72961.21,184.14,335.97,0.64,526.69,684.77,0.92,0.03,0.03,1.02,40.65,75.72,123.16,129.69,53.41,0.86,0.332,0,0,AirFlowFluctuation
2025-01-02 06:05:00,552.55,690.43,194.19,74.14,7.68,68.57,68761.46,187.07,313.49,0.75,525.96,700.92,0.66,0.02,0.05,0.8,41.02,83.55,122.73,116.91,37.47,0.95,0.345,0,0,None
2025-01-02 06:10:00,495.17,704.91,224.21,58.6,4.52,60.32,70289.58,190.8,349.86,0.76,507.61,715.65,1.67,0.34,0.04,0.98,59.18,70.31,199.65,78.63,48.45,0.86,0.388,0,0,None
2025-01-02 06:15:00,559.52,659.89,227.99,77.95,5.17,81.31,58977.45,184.92,359.68,0.7,513.17,695.11,0.41,0.1,0.05,0.94,49.45,82.43,178.27,51.99,41.57,0.81,0.38,0,0,None
2025-01-02 06:20:00,514.93,654.81,156.11,71.63,7.61,73.59,60099.87,165.09,358.91,0.75,518.7,682.96,1.14,0.22,0.0,1.08,57.66,83.76,107.01,147.41,57.32,0.83,0.443,0,0,None
2025-01-02 06:25:00,530.34,654.97,166.01,84.44,5.59,93.62,55488.59,166.4,328.16,0.92,509.34,693.51,0.56,0.38,0.09,0.87,45.94,83.29,156.53,128.07,27.36,0.88,0.372,1,0,None
2025-01-02 06:30:00,521.39,749.54,150.18,61.01,4.18,71.02,61751.89,186.7,328.32,0.7,524.56,709.29,1.94,0.1,0.05,0.99,52.83,71.58,127.55,138.54,45.68,0.98,0.333,0,0,None
2025-01-02 06:35:00,504.93,666.27,224.13,81.74,7.24,69.44,69785.15,161.74,351.46,0.79,531.17,704.34,0.99,0.23,0.04,0.83,53.83,79.08,105.45,115.15,39.09,0.92,0.411,0,0,None
2025-01-02 06:40:00,532.5,656.86,202.12,78.08,5.79,69.76,69024.88,160.39,335.07,0.62,523.49,708.52,0.43,0.01,0.02,0.82,53.22,82.46,156.44,86.78,51.36,0.81,0.381,0,0,PowerDip
2025-01-02 06:45:00,502.7,690.07,239.55,52.39,6.47,96.97,65990.55,192.9,308.96,0.92,513.62,716.74,0.1,0.44,0.08,0.95,48.79,85.91,186.07,72.62,40.16,0.99,0.335,0,0,None
2025-01-02 06:50:00,505.3,721.44,234.97,102.86,4.47,69.94,50586.81,189.92,325.61,0.63,511.18,701.22,0.47,0.45,0.1,0.81,57.22,70.73,122.72,95.37,19.22,0.97,0.311,0,0,None
2025-01-02 06:55:00,505.46,652.9,222.16,52.52,4.94,71.89,59914.88,176.68,305.76,0.71,538.81,708.65,1.87,0.27,0.05,0.94,49.01,78.63,112.92,119.42,51.13,0.95,0.421,0,0,None
2025-01-02 07:00:00,532.66,728.22,236.02,81.19,7.92,93.21,76276.79,152.0,356.84,0.71,538.71,715.26,1.77,0.35,0.06,0.97,57.1,75.68,139.58,86.27,20.43,0.86,0.353,0,1,None
2025-01-02 07:05:00,550.64,683.42,196.22,50.48,7.21,89.2,56364.57,182.14,301.67,0.98,519.87,688.68,0.45,0.2,0.03,1.07,40.09,89.73,187.54,122.45,54.0,0.95,0.305,0,0,None
2025-01-02 07:10:00,543.16,729.46,161.39,105.01,7.02,94.01,73489.05,170.15,327.66,0.94,510.21,683.15,1.04,0.29,0.02,0.92,58.41,78.78,143.93,121.13,30.09,0.89,0.333,0,0,PowerDip
2025-01-02 07:15:00,557.85,661.89,197.83,116.71,5.69,91.63,50819.06,187.6,317.41,0.84,533.69,691.6,1.76,0.09,0.06,1.06,51.81,85.85,141.68,65.36,19.93,0.87,0.369,0,0,PowerDip
2025-01-02 07:20:00,523.1,700.74,180.17,92.07,6.26,96.6,74312.54,165.29,330.08,0.84,510.36,714.23,1.69,0.09,0.03,1.09,46.58,74.61,112.93,55.4,33.25,0.83,0.33,1,0,None
2025-01-02 07:25:00,509.25,743.51,214.81,118.48,7.87,75.36,59881.39,188.19,313.59,0.68,532.1,684.9,0.63,0.41,0.04,1.02,42.65,71.48,170.94,59.06,54.7,0.94,0.365,0,0,None
2025-01-02 07:30:00,509.11,652.46,185.71,79.91,5.33,77.07,69597.36,174.9,303.67,0.64,537.11,696.05,0.12,0.24,0.08,1.01,55.57,85.19,121.36,147.47,51.58,0.97,0.384,1,0,None
2025-01-02 07:35:00,500.26,685.22,237.49,93.51,7.53,97.73,68990.41,178.18,300.79,0.86,523.51,691.17,0.36,0.2,0.03,1.19,56.59,84.82,157.51,98.16,39.36,0.9,0.371,0,0,None
2025-01-02 07:40:00,537.57,670.9,218.53,103.49,4.45,78.14,53138.53,172.68,337.51,0.8,503.84,719.85,0.83,0.02,0.05,0.94,44.2,86.84,176.99,132.81,22.53,0.83,0.464,0,0,AirFlowFluctuation
2025-01-02 07:45:00,519.43,673.78,202.86,97.72,4.72,64.36,77658.6,159.17,330.51,0.92,539.03,682.59,1.1,0.19,0.07,1.09,45.04,86.34,189.91,80.51,36.03,0.84,0.315,0,0,None
2025-01-02 07:50:00,528.86,661.64,220.35,51.37,6.36,99.06,77651.34,166.39,353.17,0.7,518.42,711.04,0.36,0.15,0.03,1.19,42.12,88.83,136.96,124.44,24.71,0.97,0.405,0,0,None
2025-01-02 07:55:00,534.12,747.53,224.42,94.23,7.54,65.78,56866.57,170.53,323.14,0.77,520.66,697.82,1.36,0.16,0.08,1.16,41.06,75.37,104.5,50.66,55.77,0.93,0.386,0,0,None
2025-01-02 08:00:00,510.74,742.79,195.43,78.68,5.77,96.69,53542.28,178.41,311.02,0.85,506.45,703.81,0.96,0.09,0.02,1.11,47.25,86.06,118.19,71.28,32.23,0.95,0.405,0,0,None
2025-01-02 08:05:00,483.25,706.7,231.84,93.03,4.23,97.0,76892.56,157.4,306.06,0.92,500.61,714.89,1.43,0.41,0.04,1.01,53.67,75.43,113.63,61.55,30.43,0.94,0.422,0,0,None
2025-01-02 08:10:00,531.74,700.53,169.38,85.74,7.11,71.22,55487.56,199.42,316.7,0.66,524.82,690.83,0.57,0.45,0.02,1.19,51.76,75.79,176.65,79.06,23.11,0.88,0.379,0,0,None
2025-01-02 08:15:00,527.85,672.78,242.4,107.17,6.47,81.11,75224.54,196.51,352.25,0.65,531.47,719.21,1.27,0.36,0.01,1.04,58.12,75.81,198.78,65.69,51.59,0.92,0.425,0,0,None
2025-01-02 08:20:00,525.15,742.8,208.9,73.88,7.9,93.04,60179.36,174.1,353.22,0.71,521.61,710.18,1.07,0.4,0.02,0.98,55.59,74.35,108.39,53.0,29.31,0.97,0.394,0,0,None
2025-01-02 08:25:00,502.77,737.33,175.52,109.18,6.87,76.08,73129.77,151.12,335.4,0.97,527.3,715.5,1.15,0.25,0.09,0.87,40.13,74.05,118.28,144.56,15.2,0.89,0.413,1,0,None
2025-01-02 08:30:00,543.6,717.92,211.78,95.4,4.71,74.17,78205.11,185.83,313.97,0.94,506.79,690.8,1.79,0.06,0.08,0.93,42.72,88.07,153.21,112.36,11.33,0.99,0.298,0,0,None
2025-01-02 08:35:00,504.79,659.15,244.93,116.38,7.72,72.4,71435.32,175.53,330.05,0.97,503.31,701.74,1.06,0.09,0.05,1.13,59.85,76.93,135.73,136.4,24.12,0.8,0.32,0,0,None
2025-01-02 08:40:00,506.51,693.18,206.12,62.6,5.49,80.82,60653.5,165.57,333.12,0.85,526.41,684.58,1.48,0.12,0.09,1.16,49.64,86.51,128.26,68.39,58.37,0.8,0.364,0,0,None
2025-01-02 08:45:00,506.23,742.98,239.84,110.69,4.99,77.82,55664.88,188.41,315.37,0.66,518.99,701.81,1.45,0.47,0.02,1.08,46.21,86.77,164.24,99.61,33.44,0.86,0.386,0,0,None
2025-01-02 08:50:00,534.01,674.69,187.23,72.76,4.77,72.67,65322.0,191.48,314.45,0.65,525.76,683.68,1.09,0.29,0.05,1.03,40.41,76.73,137.97,60.14,17.0,0.98,0.372,0,0,None
2025-01-02 08:55:00,526.31,684.61,206.72,91.76,6.77,81.09,60348.01,173.65,347.69,0.68,508.39,699.22,0.24,0.01,0.05,1.09,55.33,83.05,158.69,75.89,59.66,0.83,0.341,0,0,None
2025-01-02 09:00:00,540.5,712.18,195.7,77.79,6.05,83.21,67785.56,165.3,303.97,0.86,520.28,685.48,0.45,0.26,0.02,0.97,48.57,88.1,116.22,124.55,49.49,0.99,0.426,0,0,None
2025-01-02 09:05:00,542.95,726.44,249.95,75.0,7.53,72.15,74797.97,169.71,305.89,0.93,503.75,695.22,1.65,0.23,0.09,0.85,54.59,89.44,155.94,56.04,40.6,0.84,0.363,0,0,AirFlowFluctuation
2025-01-02 09:10:00,490.74,745.95,230.74,97.36,6.51,66.17,56197.03,165.05,302.86,0.67,519.88,703.29,0.6,0.24,0.06,0.8,51.08,84.99,165.08,86.27,34.6,0.96,0.348,0,0,None
2025-01-02 09:15:00,489.54,709.35,226.84,59.1,4.81,61.6,59221.71,187.39,336.42,0.76,502.68,719.26,1.64,0.12,0.07,0.81,49.52,88.33,198.13,94.84,38.33,0.92,0.368,0,0,PowerDip
2025-01-02 09:20:00,501.23,717.16,160.64,63.99,6.76,68.42,65290.24,187.56,323.94,0.64,501.83,684.47,1.88,0.05,0.07,0.91,56.06,74.0,194.28,84.65,56.25,0.91,0.315,0,0,PowerDip
2025-01-02 09:25:00,533.68,740.21,232.66,56.55,4.35,62.26,70587.14,162.92,305.62,0.88,512.14,694.91,0.43,0.41,0.07,1.05,50.75,81.12,133.33,73.02,18.7,0.86,0.415,0,0,AirFlowFluctuation
2025-01-02 09:30:00,559.17,652.83,237.06,77.6,6.14,70.37,56585.27,186.9,356.13,0.85,536.39,714.29,0.87,0.23,0.07,0.89,58.35,78.37,104.87,114.09,43.66,0.99,0.39,0,0,None
2025-01-02 09:35:00,516.09,655.8,166.11,88.16,6.83,75.56,71864.75,179.68,309.29,0.79,500.18,696.25,1.21,0.27,0.06,0.8,43.56,81.68,108.86,57.57,17.72,0.93,0.358,1,1,None
2025-01-02 09:40:00,549.98,737.49,221.77,52.25,7.95,86.29,57655.64,168.04,311.72,0.66,535.93,688.84,0.46,0.11,0.07,1.06,50.99,72.53,162.52,129.23,18.39,0.97,0.344,1,0,None
2025-01-02 09:45:00,529.75,690.17,230.6,71.44,6.91,91.17,53330.7,175.73,321.79,0.81,513.51,687.74,0.19,0.35,0.02,0.84,45.61,72.17,133.25,90.66,29.44,0.86,0.307,0,0,None
2025-01-02 09:50:00,542.15,715.72,225.17,106.29,7.65,61.93,55252.23,192.75,314.84,0.79,536.91,686.68,0.83,0.45,0.08,0.81,58.69,80.29,101.06,73.43,24.23,0.85,0.43,0,0,None
2025-01-02 09:55:00,532.91,731.61,174.15,55.19,4.44,64.24,65641.27,195.22,351.7,0.73,521.22,689.78,0.17,0.34,0.05,0.92,44.22,88.47,169.75,122.13,47.34,0.86,0.331,0,0,None
2025-01-02 10:00:00,512.35,715.85,218.38,96.72,7.15,94.9,76559.32,189.05,348.86,0.78,529.91,710.63,1.25,0.2,0.01,0.98,49.95,72.18,135.81,114.33,57.88,0.94,0.404,0,0,None
2025-01-02 10:05:00,533.73,686.48,224.63,52.86,4.06,83.66,50668.12,159.16,339.31,0.84,508.18,698.28,0.4,0.08,0.04,1.08,47.57,80.91,152.62,148.93,41.69,0.88,0.328,0,0,None
2025-01-02 10:10:00,484.53,721.17,220.4,107.99,7.98,88.26,59949.42,167.75,316.12,0.84,517.0,686.83,1.88,0.1,0.08,1.17,45.95,81.88,197.8,69.87,14.48,0.99,0.405,0,0,None
2025-01-02 10:15:00,504.13,665.56,224.78,99.79,4.18,74.29,76783.1,152.72,345.05,0.75,506.18,709.25,0.85,0.46,0.1,1.15,44.02,89.44,149.56,90.16,57.68,0.96,0.376,0,0,None
2025-01-02 10:20:00,539.46,690.71,186.07,62.26,7.25,93.33,73334.79,167.88,302.89,0.82,520.15,709.09,1.27,0.36,0.08,0.98,42.18,77.77,156.01,117.02,37.8,0.9,0.419,0,0,None
2025-01-02 10:25:00,487.58,673.87,213.37,109.86,6.77,74.04,73775.44,163.59,355.45,0.67,538.15,690.15,1.92,0.3,0.09,1.06,40.68,74.41,130.66,147.77,35.69,0.99,0.425,0,0,None
2025-01-02 10:30:00,551.33,728.65,200.23,119.85,7.2,66.89,68685.27,176.5,334.94,0.73,509.92,708.13,0.87,0.08,0.07,0.94,50.51,77.13,199.1,51.26,27.45,0.94,0.334,0,0,None
2025-01-02 10:35:00,505.25,667.45,222.14,61.25,5.6,76.74,67573.13,188.53,352.39,0.83,510.27,718.59,1.37,0.46,0.02,1.14,52.04,81.3,180.65,147.77,15.81,0.82,0.456,0,0,None
2025-01-02 10:40:00,522.03,716.77,168.73,67.02,6.22,79.66,78290.55,187.02,327.83,0.7,511.4,701.35,1.09,0.47,0.09,0.96,57.87,76.1,111.06,95.55,23.91,0.89,0.325,0,0,None
2025-01-02 10:45:00,486.3,683.52,222.47,94.27,5.41,94.54,58013.5,186.76,325.77,0.87,536.15,714.38,0.8,0.48,0.02,1.16,55.57,77.29,197.71,61.95,52.45,0.89,0.284,0,0,AirFlowFluctuation
2025-01-02 10:50:00,510.2,693.32,206.26,52.38,6.97,69.78,54374.37,196.01,321.21,0.87,531.88,702.92,0.3,0.49,0.04,1.03,44.04,74.33,149.41,71.35,45.5,0.84,0.318,0,0,PowerDip
2025-01-02 10:55:00,491.08,736.52,167.47,53.49,6.46,81.73,66296.27,167.41,327.3,0.73,538.18,709.9,0.75,0.32,0.01,1.04,51.67,85.88,193.86,149.24,36.7,0.89,0.391,0,0,None
2025-01-02 11:00:00,480.82,729.94,221.75,53.28,7.79,95.94,62555.96,178.63,357.37,0.75,516.61,707.54,1.3,0.33,0.05,1.16,42.07,75.41,130.41,65.76,45.74,0.96,0.408,0,1,None
2025-01-02 11:05:00,546.86,711.97,163.71,117.46,6.71,87.06,74720.22,196.92,308.03,0.97,514.04,697.47,1.22,0.09,0.05,0.85,50.29,70.61,115.31,66.83,56.79,0.81,0.306,0,0,None
2025-01-02 11:10:00,506.6,699.61,203.7,102.09,4.94,83.44,79894.58,168.25,300.9,0.68,538.68,706.89,1.53,0.34,0.06,0.89,46.46,85.92,156.3,83.13,18.31,0.84,0.449,0,0,None
2025-01-02 11:15:00,485.07,741.11,211.52,81.92,5.26,61.05,55564.74,177.01,332.53,0.72,514.11,699.6,1.48,0.25,0.05,1.13,47.72,70.06,194.51,135.5,39.09,0.94,0.371,0,0,None
2025-01-02 11:20:00,495.84,721.33,191.25,63.09,5.9,80.21,76580.06,165.3,349.74,0.85,521.65,688.64,1.08,0.41,0.02,1.17,57.29,86.41,117.46,115.45,19.21,0.86,0.395,0,0,PowerDip
2025-01-02 11:25:00,535.75,683.01,183.7,62.69,5.63,85.31,55149.9,165.26,313.33,0.97,539.68,710.33,0.24,0.2,0.06,0.84,59.87,80.31,117.54,61.67,11.7,0.99,0.364,0,0,None
2025-01-02 11:30:00,498.76,701.37,240.15,62.29,5.66,67.42,64945.09,171.74,347.74,0.97,507.62,691.29,1.9,0.07,0.09,1.11,42.1,81.75,176.1,121.97,59.02,0.89,0.307,0,0,None
2025-01-02 11:35:00,536.14,673.15,245.86,72.98,6.41,61.72,69604.24,196.13,339.94,0.9,536.34,704.44,0.88,0.39,0.09,0.84,44.35,87.68,143.05,106.18,31.18,0.97,0.376,0,0,None
2025-01-02 11:40:00,514.39,696.63,241.88,99.46,5.53,92.08,67971.44,186.14,354.93,0.61,528.18,707.34,0.5,0.15,0.08,0.96,55.02,83.19,191.83,136.04,51.76,0.9,0.424,0,0,None
2025-01-02 11:45:00,555.02,705.79,229.57,110.75,7.18,60.03,62950.34,160.16,335.39,0.89,531.19,697.45,1.37,0.23,0.06,0.89,43.72,89.97,142.21,87.83,36.11,0.96,0.254,0,0,None
2025-01-02 11:50:00,545.84,665.29,215.38,70.93,5.35,99.13,53214.62,197.72,303.7,0.76,505.4,704.47,1.37,0.23,0.07,1.15,46.36,82.8,121.75,108.35,33.58,0.96,0.436,0,0,AirFlowFluctuation
2025-01-02 11:55:00,492.64,685.33,209.52,113.03,4.65,70.59,53305.69,170.94,304.11,0.61,516.68,680.43,0.45,0.1,0.02,1.09,41.79,86.47,192.83,133.23,20.47,0.98,0.387,0,0,None
2025-01-02 12:00:00,510.17,700.65,224.35,100.11,4.46,66.12,68002.12,183.49,302.08,0.91,507.76,710.33,0.81,0.01,0.04,1.18,43.34,80.36,129.7,55.83,12.28,0.83,0.388,1,0,None
2025-01-02 12:05:00,521.83,686.91,153.53,86.62,6.75,88.17,76564.7,153.31,310.58,0.79,525.66,683.69,1.7,0.19,0.02,1.17,44.17,78.17,162.48,61.88,28.36,0.86,0.353,0,0,None
2025-01-02 12:10:00,535.01,671.32,244.21,76.84,4.15,62.36,77961.47,161.15,357.38,0.68,503.4,697.4,0.61,0.42,0.01,1.1,54.47,72.84,185.82,124.02,33.59,0.83,0.392,0,0,None
2025-01-02 12:15:00,553.74,681.65,232.87,67.33,4.14,72.12,61081.94,170.62,343.69,0.71,535.9,707.25,0.72,0.5,0.1,1.14,58.79,89.12,125.92,117.43,55.11,0.87,0.315,0,0,None
2025-01-02 12:20:00,545.94,691.33,168.98,64.24,6.66,89.42,52162.02,160.43,309.22,0.92,504.69,689.55,0.93,0.5,0.02,0.85,41.39,76.28,127.69,100.98,41.54,0.91,0.347,0,0,None
2025-01-02 12:25:00,537.18,651.09,160.87,91.15,5.56,80.44,68430.57,158.32,313.89,0.9,516.05,713.17,1.58,0.18,0.04,0.97,56.24,88.86,136.45,124.68,22.21,0.92,0.331,0,0,None
2025-01-02 12:30:00,547.75,743.69,231.06,99.7,6.28,77.99,56726.45,175.02,329.63,0.9,529.06,695.98,0.4,0.08,0.07,0.83,47.64,80.32,183.08,86.78,40.03,0.84,0.378,0,0,None
2025-01-02 12:35:00,505.52,656.67,210.43,77.64,4.37,74.71,74968.7,164.46,355.6,0.85,539.22,719.78,1.23,0.38,0.1,1.1,57.84,79.29,181.95,84.18,51.56,0.98,0.44,0,1,None
2025-01-02 12:40:00,550.04,654.58,201.14,67.82,5.59,91.11,73436.89,168.73,358.04,0.61,515.09,701.88,0.53,0.46,0.01,0.87,41.18,70.43,151.82,141.73,52.12,0.99,0.322,0,0,PowerDip
2025-01-02 12:45:00,502.82,673.82,160.53,68.4,4.73,90.71,60024.04,176.42,345.77,0.81,537.83,680.17,1.58,0.35,0.04,0.91,52.98,83.85,141.39,130.11,39.2,0.87,0.395,0,0,None
2025-01-02 12:50:00,555.75,749.03,210.9,86.79,4.91,70.2,53047.95,181.12,358.06,0.71,530.97,705.15,0.58,0.13,0.02,0.92,57.87,80.69,199.68,126.53,34.68,0.85,0.44,0,0,None
2025-01-02 12:55:00,556.06,730.03,183.12,88.32,7.01,62.15,76087.85,167.5,331.39,0.81,514.26,701.49,1.18,0.49,0.04,1.18,49.62,86.51,138.12,78.29,34.59,0.86,0.366,0,0,None
2025-01-02 13:00:00,544.97,695.91,155.45,57.06,5.92,95.13,52078.37,162.78,345.15,0.8,509.68,709.92,0.61,0.13,0.06,0.94,40.35,84.38,131.3,124.35,44.32,0.97,0.3,0,0,None
2025-01-02 13:05:00,487.13,692.84,173.23,55.07,7.45,77.35,61480.71,170.57,301.83,0.65,517.34,691.66,1.39,0.12,0.09,0.96,53.09,79.2,142.2,110.67,11.54,0.95,0.4,0,0,None
